,WRP
377,0.0308786560617218
378,-0.07379762204104034
379,0.03334134047833848
380,0.06714405700825732
381,0.03793295018153425
382,0.06233576460565304
383,-0.0076997321319120515
384,0.05925676401438629
385,0.012614667971398486
386,0.05125602481352559
387,-0.0569877680778938
388,
389,0.029527496232865047
390,0.0072598680030359075
391,0.08206591733989
392,-0.04854160438881355
393,0.08184136530500663
394,0.0012906766840584671
395,
396,-0.012335594733159705
397,-0.030009355921439163
398,-0.06144280954853881
399,0.10450858571615473
400,0.004298134435585854
401,-0.008826763138229998
402,-0.0762069468379129
403,
404,0.019898532128404867
405,0.0651321186089232
406,0.03813063642833053
407,-0.017864833892856202
408,-0.006400992926723692
409,-0.01600516346450004
410,-0.055255280412058794
411,-0.047902373530460285
412,-0.0949663910247111
413,-0.030444964871194413
414,0.02256163313010673
415,0.026435772429928284
416,0.019610040340654444
417,0.052328190885188086
418,0.07334344168704293
419,-0.01249159025554275
420,0.006217971884413642
421,-0.09787810896811472
422,0.02078934536037441
423,
424,-0.05231489110905124
425,-0.010695434549793326
426,-0.05124956304775896
427,-0.027658044438784612
428,-0.030963765435884694
429,0.026713124274099886
430,-0.10909090909090913
431,-0.014727422879691754
432,0.15534705726840042
433,0.041525325788405676
434,0.1163097120824006
435,-0.09879185928815554
436,-0.010170244567352105
437,0.04256717665787263
438,0.008397705812682066
439,-0.04032580553829279
440,0.09554966382457342
441,0.034649169533238044
442,0.06274307823979064
443,0.019614601449211566
444,-0.05216272110820014
445,-0.0017212457486527333
446,0.0888647871964724
447,-0.029254139145210967
448,0.1394174513337903
449,0.06558052392471714
450,0.02232588459035245
451,0.03895835756576416
452,0.08546831241881059
453,-0.0026176252932101907
454,-0.0022688826033901988
455,-0.026935832353297606
456,0.07582697039412034
457,0.0442942281543266
458,-0.20375816993464052
459,
460,0.08381387576695076
461,-0.04329466415883604
462,0.04213631162107795
463,-0.02955687345800817
464,0.1475510275161851
465,0.04009751715690507
466,0.060585711200688286
467,-0.0356252500131784
468,0.021522055468763734
469,0.006585611353980947
470,0.04471694985827024
471,-0.03678351738390273
472,0.09391819483096575
473,0.024617457850468594
474,-0.08720117118457194
475,0.0739651687756212
476,-0.00039991444901249507
477,0.009139468699992825
478,-0.006350649282232557
479,0.11109118920513295
480,0.09029802661038677
481,-0.12871348237005298
482,
483,0.013554211019945861
484,0.06382890025428467
485,-0.027837196240884543
486,-0.0782879984926253
487,
488,0.07884240464952325
489,0.03546548975862002
490,0.08212017499135554
491,0.1053038918450534
492,0.10581695133876184
493,0.11102832538732538
494,-0.09885043047255887
495,0.03799258624355345
496,-0.019727809046123923
497,0.041936756324583935
498,0.014170197938654705
499,-0.08629876086287103
500,0.010162034880645598
501,0.008804167301483978
502,
503,0.030424163027822693
504,0.05569545515729474
505,0.09198534326770769
506,0.027692158789719756
507,0.03471656999572592
508,-0.02415415887872463
509,-0.014434736116127
510,
511,
512,0.21960564074970856
513,-0.041525325788405676
514,-0.03763022858031406
515,0.05496318822190871
516,0.034116972477064245
517,
518,
519,0.11483615535758201
520,
521,
522,0.011697729900600307
523,0.07649762972463225
524,-0.03574389554606028
525,0.06012435403252153
526,0.019727809046123923
527,-0.04848573645673171
528,-0.02073682030730334
529,0.0302033892060673
530,-0.05244856008117782
531,-0.027921134197067266
532,0.013817558410789077
533,-0.0011207390058365352
534,0.10876948260993624
535,-0.052378036654068205
536,0.008397705812682066
537,0.028987444475437385
538,0.014971987297006661
539,0.017588495295343953
540,0.029682110681538476
541,
542,0.06650044255107418
543,0.027595021127679698
544,-0.017381800397362368
545,-0.042719823803345824
546,-0.02009190288774043
547,0.01108832568943846
548,0.06315106213928401
549,0.10382054250301176
550,0.017064723419342065
551,0.034649169533238044
552,-0.1329080871084572
553,-0.04755911047340611
554,0.032643264003355654
555,-0.017213134137677555
556,0.04415680029296726
557,-0.006542167931859022
558,0.00019072191800217908
559,-0.023609758367719114
560,0.035170648744488
561,-0.022652433575980402
562,
563,0.048264312623719885
564,-0.009053086127739085
565,-0.11339760265722693
566,0.025462338773028115
567,0.05494881507314464
568,-0.0811030932106887
569,-0.04566003616636527
570,-0.015181957110532274
571,0.020728336851631946
572,0.015657906871104743
573,-0.05536308855147343
574,-0.03496475177560143
575,-0.02219976557912068
576,0.1222891762054249
577,0.024117613667165694
578,-0.026332310889189692
579,0.07771562647790597
580,0.07801140274051094
581,0.10480609093177695
582,0.055531955914654596
583,0.051167857355280455
584,-0.03653763710038277
585,-0.017682461489550938
586,
587,
588,-0.0075381382991742685
589,0.04549524720135223
590,
591,0.10501162236456357
592,-0.008310417194732522
593,-0.02741225680342546
594,0.1059085841694537
595,0.08675298437445611
596,-0.10763629431948146
597,-0.03053265974149849
598,-0.05942103041112451
599,0.12380711930729499
600,0.06450582343092598
601,0.03847476053358401
602,-0.186493639842586
603,0.022626968650443835
604,0.027581965596531033
605,0.02693253747783647
606,0.015535409124943389
607,0.08212017499135554
608,-0.1507007843641507
609,-0.027048284243712084
610,
611,0.003795391811705573
612,
613,0.027715833067855994
614,-0.06393412343926869
615,-0.038951202733308765
616,-0.052378036654068205
617,0.07921019915506017
618,0.12213975094838087
619,0.017064723419342065
620,0.056742639036094056
621,0.07380622950568483
622,-0.015610569508534122
623,0.044950542582690656
624,-0.040843678156023244
625,0.021479145133351696
626,-0.05744875534195781
627,0.14061781512849508
628,0.027602832574650293
629,0.02403007220634784
630,0.056345647734168114
631,0.04342420070842651
632,0.05220762306244231
633,0.15364171921074898
634,-0.031141006187227094
635,0.03932293081266364
636,0.060748287174617666
637,0.03100650459414145
638,0.06744686558156543
639,0.09274909380978996
640,-0.07366505726748618
641,-0.01579923903683733
642,0.05615710857717615
643,-0.062328010448180926
644,0.05189578337757994
645,0.024944777015353803
646,0.04288238106949527
647,0.008357627497538433
648,-0.09915964405339511
649,0.05086355524304437
650,0.0020567566029758844
651,-0.06348831756981299
652,0.02725239613112007
653,0.07578971597342743
654,0.05645730635691837
655,0.05427902032161225
656,0.021100124924672725
657,0.02255718999199363
658,0.002233146750315107
659,-0.007162842997008867
660,-0.0017391132803178944
661,-0.04024636947989152
662,0.09722699375632365
663,0.09707675391483067
664,-0.008159585644470835
665,-0.06973124585392393
666,0.04329466415883598
667,-0.08371499500708535
668,-0.003863099921814217
669,0.08928084806334502
670,-0.07402913236210018
671,0.04156532839612803
672,-0.024329428026871547
673,-0.02009190288774043
674,-0.013334267045348125
675,-0.05753726333111597
676,0.14485550923219256
677,0.013700815976243341
678,-0.09620476610767875
679,-0.01560216581775098
680,0.0381978611678358
681,-0.02834871241699799
682,-0.0020118405038166975
683,0.11356230752732366
684,0.08103214589839708
685,
686,0.05471126684050415
687,-0.10990712074303405
688,0.004911833533028542
689,-0.015603779471845436
690,0.07355974476279575
691,0.05428380990831433
692,
693,-0.0070399955104192835
694,
695,
696,0.057937911750920446
697,-0.10512820512820512
698,-0.029254139145210967
699,0.02070543713673134
700,-0.06237103397544441
701,-0.00556480689081057
702,-0.0013960594264066373
703,0.045292350595841246
704,-0.02866675714909689
705,0.039835271509945425
706,
707,-0.024176535653826825
708,-0.08581372465076664
709,0.028359887810583573
710,-0.01075557608130856
711,-0.01682289184346114
712,0.004304039968330342
713,0.0365021271035218
714,-0.0543541434708707
715,-0.02242912730915425
716,0.021442272357485304
717,0.037838012417443334
718,-0.1085189850339826
719,-0.023484092588553274
720,0.08062513710498864
721,
722,0.04838259950851287
723,0.015161802010767389
724,-0.1074930752555101
725,
726,0.008242357930651645
727,-0.05288367673433464
728,
729,
730,0.02587322957859739
731,0.06109143908657366
732,
733,-0.10825363258360243
734,-0.02645236987686822
735,
736,
737,-0.0015029932434100224
738,-0.0014485093036499808
739,0.009655548439922723
740,-0.045719399674605365
741,-0.002669352056123675
742,-0.020509019271563456
743,0.016829418445119315
744,-0.1157687592302748
745,0.022377731772098453
746,-0.013991045351756548
747,
748,
749,0.04467135499449898
750,
751,-0.16034468644176086
752,
753,-0.047311674264751746
754,0.06588798271249635
755,-0.0007034892704752549
756,0.053634038044652665
757,
758,-0.06859210251399489
759,
760,
761,-0.11071837457081735
762,
763,-0.028825627411794952
764,0.09550081914463143
765,0.005279564001043513
766,0.04886124052232399
767,-0.07000267597320275
768,0.04303049970144884
769,0.01854463063393652
770,-0.015438699611186713
771,-0.04000788516562548
772,0.0739126934921529
773,0.03372296081455789
774,-0.03849283707233303
775,0.10593237157318125
776,0.07870505093429592
777,-0.006481044902409416
778,0.03353249686791593
779,0.15184517193023866
780,0.034204350130884575
781,0.10679674377017279
782,0.07402913236210024
783,0.08299178348781083
784,-0.0032879639721009046
785,0.03428160006053427
786,0.023167923747719088
787,-0.09163518355792893
788,0.03574451384465066
789,0.06057772106761644
790,0.10388118297210946
791,0.005145263758182916
792,0.05155494668195593
793,0.031597402053807844
794,0.011016893973229025
795,-0.06951443917677147
796,0.1229846594508249
797,-4.385288608688143e-06
798,-0.01851972921938755
799,-0.0456467485451415
800,-0.021655454136311203
801,0.04467135499449898
802,0.02219625507243861
803,0.030227150739278563
804,-0.02541963896519589
805,0.00754818315227912
806,-0.02745358477967269
807,0.026739437050117165
808,0.15720508869963562
809,0.0811658527874205
810,0.04721293867731996
811,-0.027591736470184702
812,0.018333974546092424
813,-0.03678351738390273
814,-0.017924447191478732
815,0.07433900582480374
816,0.014170197938654705
817,0.044193897160590134
818,-0.016862645205132087
819,0.07673159211131991
820,-0.02358581344429539
821,0.16123034703066674
822,0.04000788516562559
823,0.019329191979690186
824,0.05199772345454795
825,-0.04262120829759486
826,0.13323080798063835
827,-0.05962341083461126
828,0.04042037843958185
829,0.027467969976948392
830,-0.03397076637322788
831,0.09735272894017055
832,-0.0441568002929672
833,-0.028535315057109045
834,
835,0.05848655162570576
836,0.08958638590941154
837,0.009295431413482214
838,0.05257299336872295
839,-0.007133966319498697
840,0.07999250874480462
841,0.06017609687418313
842,0.04453211642661675
843,-0.04607726162722647
844,0.096656475511266
845,0.05388835017894916
846,0.0010015750304826487
847,-0.10790824374422853
848,0.18876768570995575
849,-0.019866014859625913
850,
851,-0.09518524989049332
852,0.03605262446331803
853,0.010111666094086258
854,0.04974817915137969
855,0.048653058774062896
856,
857,
858,0.14868487432389055
859,-0.03134037943194434
860,-0.004315704357235772
861,-0.05328616352201254
862,0.019958333753767654
863,-0.0177981943517046
864,0.04566003616636527
865,0.05125602481352559
866,0.03428160006053427
867,-0.02801138826954047
868,0.055091345555983606
869,-0.032373888175249776
870,0.009259784708148866
871,0.10645456826509472
872,0.07436590189633746
873,-0.24841915085817523
874,-0.037212738061379425
875,-0.008738269103525598
876,-0.03800619143239625
877,
878,-0.021029470790467963
879,-0.14127296655506755
880,-0.009655548439922668
881,0.10304363769710301
882,0.0020733918255074757
883,0.0018413651433904499
884,0.0027801040081416595
885,0.002180164805743956
886,0.05296261841337402
887,-0.06657413811104407
888,-0.012165878235452454
889,-0.0715740526088951
890,-0.007251254520870887
891,0.025744342424151467
892,0.05318919031705566
893,-0.04162229702627257
894,-0.03519037570950606
895,0.06588856518624481
896,0.039804491252945384
897,-0.05714083420950389
898,-0.03251025830889959
899,0.06805759326405847
900,-0.12355990491444324
901,
902,-0.1644286105782406
903,
904,-0.04329801934592353
905,-0.020451700301203524
906,
907,-0.05874741200828154
908,-0.05549765399821838
909,
910,-0.05234473470475037
911,0.013536354454081023
912,0.09053408597481549
913,-0.01470588235294118
914,
915,0.02373777750445849
916,
917,
918,0.022055740227808984
919,0.08928084806334502
920,-0.03785463530944566
921,0.06612755106663071
922,0.03800619143239625
923,0.14388096692235303
924,0.09019404778947004
925,0.06488741657791725
926,-0.10411941260687674
927,-0.009288536738397524
928,-0.011053016907085433
929,-0.0042759401933535335
930,0.13343355088889813
931,-0.044886719081893844
932,0.04599144174079628
933,0.022189516832373968
934,
935,0.011111111111111127
936,0.07585470085470086
937,-0.04013123100079091
938,-0.008738906195841223
939,-0.0014677880285551836
940,
941,
942,-0.047733452798983556
943,0.09885043047255887
944,0.023173429905250564
945,-0.03438442785193607
946,-0.1098641323076765
947,-0.030886660756387685
948,0.0359162427478566
949,0.04479593833006035
950,0.04084412460066539
951,0.08374902225097552
952,-0.0011050861069618612
953,-0.03759358967977372
954,0.02438116420476899
955,-0.06140720884157508
956,0.0733974008569434
957,0.01664162699519456
958,-0.09655863681924493
959,0.22428379844359508
960,0.1270241583956907
961,0.03603483644592542
962,0.10488600828244649
963,0.03759050466481756
964,-0.014633141550268236
965,0.0011520737327188613
966,
967,-0.1400924091602057
968,0.07267826263859217
969,0.028992867879904405
970,-0.0561797752808989
971,-0.0034631367657934065
972,0.07673159211131991
973,0.00608214974412119
974,0.07506788731315461
975,0.040246369479891464
976,0.014156255720227162
977,0.04886124052232399
978,-0.06792864563282724
979,-0.006865079265154228
980,0.024329428026871658
981,0.013247135897872298
982,0.046365784064800075
983,0.09303165577402805
984,0.03660580531272395
985,0.002955924439529911
986,0.15378213020506998
987,0.0238024094432579
988,0.16443256526408284
989,-0.027712002411560466
990,0.010874483811185165
991,0.03561523328512012
992,0.006350649282232612
993,-0.02668922426805287
994,0.04530212648598442
995,0.05402885207472252
996,-0.003245668006579383
997,0.12213975094838087
998,-0.06092202619399656
999,-0.07187285869863497
1000,0.04261863591063608
1001,-0.051797673055696214
1002,-0.0018295020671492135
1003,-0.02361849837113089
1004,0.014670385482052462
1005,-0.18744866216928074
1006,0.002069367742631445
1007,-0.03200499212958563
1008,-0.002141962846368528
1009,-0.0734179844621482
1010,0.03686165105885886
1011,-0.017059822217875165
1012,-0.005898049839663411
1013,0.032260977854440986
1014,0.023173568876668604
1015,0.04415680029296726
1016,0.024251899108373665
1017,0.040376758874933305
1018,0.04156532839612803
1019,0.044790382192796796
1020,0.0016184312513188859
1021,0.003721488620601565
1022,0.025669180684833093
1023,0.10172734425291469
1024,0.04633138025931116
1025,0.00021659090303449702
1026,0.05220762306244231
1027,-0.013110632798541244
1028,0.009156455562909338
1029,-0.10835416740063891
1030,-0.07673159211131969
1031,0.034649169533238044
1032,0.021912183859082446
1033,-0.01895105412042858
1034,-0.11116976354911406
1035,0.004807319998498261
1036,0.04032580553829268
1037,0.07380622950568483
1038,0.01751356238848062
1039,-0.017883381637046336
1040,-0.10370844815151037
1041,0.003688524524172898
1042,0.004043960536495805
1043,0.03728506347342597
1044,-0.010874483811184998
1045,-0.06315652429992308
1046,-0.008002324527287386
1047,0.06577493346311863
1048,0.00608214974412119
1049,0.028067148504282158
1050,-0.01579923903683733
1051,0.16472279405112006
1052,0.03660580531272395
1053,0.02461692126731857
1054,0.030206175952703362
1055,0.06839157708704491
1056,
1057,-0.11309703797110032
1058,0.019418163770596075
1059,0.07093828648286293
1060,-0.044638249854691836
1061,-0.02104377104377103
1062,0.14192285248502695
1063,0.07062949194146861
1064,-0.0442226816743404
1065,0.01796806701362308
1066,0.03880557995292766
1067,-0.023085547512569193
1068,0.016873380516548797
1069,0.0404080243275598
1070,-0.046703728384223875
1071,-0.04089219331446897
1072,-0.06499468897738203
1073,0.03991433086801205
1074,0.041378547903685226
1075,0.011899787485404545
1076,-0.0014596776998995753
1077,0.008343172448049052
1078,0.06430961348421815
1079,
1080,0.026019922023227116
1081,0.013522647509756458
1082,-0.05053264714598016
1083,0.014402811959332962
1084,0.008830772899349026
1085,-0.0017597118217035912
1086,0.013700815976243341
1087,-0.021444866473912916
1088,0.07996168582375479
1089,0.03982523873814553
1090,0.08821081830790567
1091,0.023750541733745745
1092,0.07020572226104438
1093,0.013302527918500173
1094,0.0305763279687426
1095,0.031036892578331865
1096,-0.038961038961038974
1097,0.1689174849203732
1098,-0.00012114271892554873
1099,0.0750123063639846
1100,-0.09504153496959672
1101,-0.01662189485595833
1102,-0.02258325968035596
1103,-0.0030106636740332426
1104,0.06444426436656081
1105,
1106,
1107,0.005156119555668859
1108,0.01895105412042858
1109,0.015011076363437181
1110,-0.017251323720868683
1111,0.010882257284140495
1112,-0.050956325052939455
1113,0.049757674730594836
1114,0.0034702459627270477
1115,-0.030324601497039194
1116,-0.06902469374357645
1117,0.022934342272915742
1118,0.03676113378734802
1119,-0.057550160323029176
1120,0.04190921484376536
1121,0.07445301632200868
1122,-0.06677770613940831
1123,-0.09280303030303033
1124,0.003669724770642202
1125,0.051803761797801995
1126,0.11645168338765471
1127,0.048779852721331396
1128,0.016117274031994033
1129,-0.06403447963782727
1130,-0.029191919191919213
1131,0.03556416280094199
1132,-0.0030393468790663736
1133,
1134,0.08235456864141655
1135,
1136,0.019318181818181845
1137,0.031392821061192955
1138,-0.05139381262498888
1139,0.06506531553870626
1140,0.04023758244716652
1141,-0.005320597757066503
1142,0.0058980498396633
1143,-0.0360407433399248
1144,-0.05829216501721718
1145,
1146,-0.0005463416269601562
1147,0.050241061202899506
1148,0.12380711930729499
1149,0.06938461538461538
1150,0.07089249345886511
1151,0.027361677796570116
1152,0.07759140746396792
1153,0.07624186476540151
1154,
1155,
1156,
1157,0.13475379463616527
1158,-0.03129853438343089
1159,-0.038951202733308765
1160,0.003822529243250161
1161,-0.03871904074516658
1162,0.08240381306954431
1163,-0.05288367673433464
1164,
1165,0.13085964702461023
1166,0.011095876139913141
1167,0.04012321449554995
1168,
1169,-0.04974998656352492
1170,0.030302046483210554
1171,
1172,-0.06374568918665208
1173,0.11425410506127931
1174,0.01579923903683733
1175,0.005889717072234402
1176,
1177,0.10280181755032569
1178,-0.021603595467762637
1179,0.05296261841337402
1180,0.04206508118121388
1181,0.11513908889884711
1182,0.0727965251318522
1183,
1184,
1185,-0.046043687770920994
1186,-0.07644757715280326
1187,-0.06655389269883105
1188,-0.013663366336633676
1189,-0.010535259133389985
1190,-0.02263026191405315
1191,-0.012178748594781574
1192,
1193,0.10556411491403805
1194,-0.2340983606557377
1195,0.021568842958451073
1196,0.03591106056105353
1197,0.2371007371007371
1198,0.09557232395701404
1199,-0.00020902809192591132
1200,-0.050036622875385184
1201,-0.02006941913366217
1202,0.024117613667165694
1203,0.026038257032173495
1204,0.14868487432389055
1205,0.04913938023774095
1206,-0.03439735388712728
1207,-0.01591833514076696
1208,0.11008656905227188
1209,0.033788662591854146
1210,0.05070702801290927
1211,-0.05350444999642895
1212,-0.04137854790368528
1213,0.1733244444183057
1214,-0.022025153992752233
1215,
1216,0.10933016488615005
1217,0.11576875923027485
1218,-0.06012340897472224
1219,0.02255718999199363
1220,-0.0314719124780351
1221,0.07854295000496281
1222,-0.06456043956043955
1223,-0.0982185354780078
1224,0.10453167628976823
1225,0.05546346840276234
1226,-0.005809768278747129
1227,
1228,0.17782717421505972
1229,0.0683266380837731
1230,0.06531939463409053
1231,0.10747307253788146
1232,0.024234415850416025
1233,-0.09047624300296953
1234,-0.023523253822793966
1235,-0.06714405700825737
1236,-0.0164844827432008
1237,0.07059251329902377
1238,-0.019375491689395896
1239,0.008976727903622028
1240,0.11224189020610498
1241,0.11177134693136298
1242,0.09224683326663174
1243,-0.07765113126817003
1244,0.005279564001043513
1245,-0.044455060436913885
1246,0.028107162375272998
1247,0.024944777015353803
1248,-0.03723189776842406
1249,0.046204953079180044
1250,0.026354597289456883
1251,0.0664656302131193
1252,0.057864357272504885
1253,0.07670618470384377
1254,-0.006700309630596257
1255,-0.04075903078658549
1256,0.06486202199832503
1257,0.013110632798541244
1258,-0.04152531941833515
1259,0.07673159211131991
1260,0.08608986221076698
1261,0.06976270323989225
1262,-0.17638480227263087
1263,-0.10263378573957477
1264,0.03039985127143363
1265,-0.06698189114886399
1266,-0.046103059057688356
1267,0.03885353282749532
1268,0.12258830445166741
1269,-0.015368047473310664
1270,-0.036541321179807684
1271,0.06689349822242574
1272,0.11585126610128432
1273,-0.007162842997008867
1274,0.01342901122237572
1275,0.011586360353969483
1276,-0.05109361793376355
1277,
1278,0.0044133718630393615
1279,0.04580500904030321
1280,-0.16869003959711926
1281,-0.009157829605109913
1282,0.019852089056541455
1283,
1284,
1285,
1286,0.05552765269852533
1287,0.03612657000190611
1288,0.03430931984575336
1289,-0.03525324763972432
1290,-0.004717671688759861
1291,-0.0011602355062320102
1292,-0.0556507797458517
1293,-0.033672032922537176
1294,-0.017453326771776134
1295,-0.056000082433363685
1296,-0.01202324493050988
1297,0.10198404031966374
1298,0.005622480891095516
1299,0.021379279962439712
