,RANK,POINTS,FS,W1SP,W2SP,WSP,WRP,TPW,TMW,ACES,DF,BP,COMPLETE,SERVEADV,winner,player1,player2
0,-71.0,781.0,-0.06204977077301177,0.10477276458460372,-0.2641420557630788,-0.030408550629466236,-0.04737587976427138,0.014715373693042433,1.0,0.2828612009784581,0.118740290296278,0.10946275946275946,-0.04471817934385966,-0.07778443039373761,1,Viktor Troicki,Yoshihito Nishioka
1,-96.0,558.0,0.055630795294482005,0.003783910627378151,0.006163615150209023,0.015902740836472362,0.09471443511522154,0.02083957564279071,1.0,-0.04149251897988601,-0.05457346755929861,0.15025183150183152,0.06105465794902762,0.1106171759516939,1,Kyle Edmund,Ernesto Escobedo
2,-10.0,571.0,-0.0017356782686732686,0.1620439222769724,0.06103363125065675,0.11590117455871363,-0.0359314892187797,0.0012632454194985154,1.0,0.26838871933833935,0.019742950954691876,0.12793481028775144,0.018721973375488254,0.07996968533993393,1,Lucas Pouille,Gilles Simon
3,-71.0,685.0,0.05812798977030553,0.0751278365937682,0.02864695480794155,0.059414074533011396,-0.02421151118543574,-0.007237836797218455,-1.0,0.20525191296993095,0.02350660485343531,0.13344918969918962,0.0014845020149171773,0.035202563347575655,0,Gilles Muller,Jared Donaldson
4,-81.0,317.0,0.0201831501831502,0.059218516674962696,0.16946778711484595,0.10974358974358978,0.013888888888888895,0.0,1.0,0.256606334841629,0.07963800904977376,0.1688311688311689,0.049000000000000016,0.12363247863247867,1,Jordan Thompson,Elias Ymer
5,-5.0,320.0,-0.06066795436830552,0.07922609888213228,0.10603429307623524,0.0744242340003135,0.12464150010277503,0.020298391768274526,1.0,-0.12525736958015304,0.10455852787214681,0.14733399316732643,0.10853010542050975,0.19906573410308853,1,David Ferrer,Bernard Tomic
6,-16.0,715.0,0.004338104736689163,0.06830005881851053,0.04301428171875482,0.056913414821362585,0.07762420878398907,0.031082638156622044,1.0,0.001537872828084319,0.027625832880330242,0.07445409040431661,0.07261301504367226,0.13453762360535165,1,Grigor Dimitrov,Steve Johnson
7,-15.0,248.0,0.1786723785865822,0.11549422974507861,0.16732325135036252,0.19009696375167057,0.06495639389632635,0.0,1.0,0.1843288777499304,-0.12252593288777497,0.12863247863247862,0.1044806693780993,0.2550533576479969,1,Nicolas Mahut,Stephane Robert
8,-102.0,378.0,0.1114930911157701,-0.03947772657450077,0.19028163223352867,0.05516557729532057,0.1035405690200211,0.0,-1.0,-0.08561076604554863,-0.04733044733044735,0.06150793650793651,0.08899740894770616,0.15870614631534163,0,Pierre Hugues Herbert,Samuel Groth
9,-53.0,2540.0,0.11589384591651963,0.005872190667664867,0.0671534769712161,0.04288184127066219,0.09520959637994808,0.03494659159961011,1.0,-0.1519058349817622,-0.06255461247885463,0.11666666666666659,0.07870214574452888,0.13809143765061027,1,Rafael Nadal,Alexandr Dolgopolov
10,-300.0,742.0,-0.0016629458649092266,0.05025004951475531,0.02480172971045186,0.03444303830683948,-0.03721940253625511,-0.015330899132816045,1.0,0.1221935626661928,-0.017437420539474807,0.2582750582750583,-0.009333136503860195,-0.0027763642294156288,1,Mischa Zverev,Alex De Minaur
11,-21.0,491.0,-0.048482935696278595,0.1651777657329324,-0.02820849009082066,0.08018942168716348,-0.10661700017129955,-0.007952774705262677,-1.0,0.39058165556596897,0.02018498851175382,0.18135465724751443,-0.03517983846424985,-0.02642757848413607,0,Sam Querrey,Diego Sebastian Schwartzman
12,-25.0,3930.0,0.011865468661981904,-0.010989024612093168,0.09212525807964117,0.029350193775989686,-0.015606258626114533,-0.01354212435410862,1.0,-0.0550642726122261,-0.032242248079512134,0.19279220779220774,0.0027786582826213324,0.013743935149875153,1,Stanislas Wawrinka,Viktor Troicki
13,-30.0,1155.0,-0.06700194767255407,0.00716761963851531,0.01620087009729365,0.006427959866405986,0.015434341919967842,-0.00432993156004291,-0.0,-0.012789833893280922,0.05771234642645713,0.11456021882158263,0.014237836860416075,0.021862301786373828,0,Lucas Pouille,Kyle Edmund
14,-100.0,4335.0,0.11683863453631771,-0.031379939577982574,0.03915782883460295,0.02591440335148687,0.04096932605275172,0.015333599494172234,1.0,-0.20339921336046182,-0.020110650691832432,0.15782180782180777,0.035684145226847125,0.06688372940423859,1,Kei Nishikori,Jared Donaldson
15,-58.0,1096.0,-0.013122963199756033,0.03663294585862775,0.04844643662772474,0.03777154031870711,0.04445395521699247,-0.006956818134180143,-1.0,-0.07061499206576934,0.101572712793809,0.0177963609686298,0.03550720030976509,0.08222549553569958,0,David Ferrer,Jordan Thompson
16,-22.0,933.0,-0.020066240410079428,0.07652555431008945,-0.0025338309109946833,0.032884085238116256,0.07269191039923867,0.047913913670450725,1.0,0.040567659319530214,0.02434209724179899,-0.12260017760017766,0.06319261089389144,0.10557599563735492,1,Grigor Dimitrov,Nicolas Mahut
17,-172.0,3095.0,0.07353321271646418,-0.06705969049373617,-0.0031520882584712417,-0.031144998707676397,-0.19482758620689658,0.0,1.0,-0.5191040843214756,-0.15151515151515152,0.033333333333333326,-0.13884546483542926,-0.22597258491457295,1,Dominic Thiem,Samuel Groth
18,-42.0,2426.0,0.030460108717766943,0.04045367248079612,0.18369580949047115,0.0944540129516026,0.1475510275161851,0.055513115914092026,1.0,-0.04505482511041056,-0.04999993687791196,0.05444610672551864,0.1315824133858226,0.2420050404677877,1,Rafael Nadal,Mischa Zverev
19,-49.0,4586.0,0.03315839860768244,0.13410155780157518,0.005644031444137165,0.09070281612016928,-0.10140736782206411,-0.024417155707775473,1.0,0.40150653254916996,0.0391214541478357,0.1202846853582148,-0.02914540902827442,-0.010704551701894827,1,Milos Raonic,Diego Sebastian Schwartzman
20,-41.0,4314.0,-0.004272080900703523,0.028756316585947572,0.08485207771098402,0.05290560130763278,0.01720016328887114,0.028883585701139802,1.0,-0.04946674026897152,-0.08999217152766845,-0.061935471935471886,0.03586926900260043,0.07010576459650392,1,Stanislas Wawrinka,Kyle Edmund
21,-74.0,4216.0,0.011123538400380384,0.01207021039837386,0.02202356770711389,0.01525115439611091,0.027893674975967675,0.037369872216729494,1.0,-0.13529784339365036,-0.04682405685386283,0.07552613119840013,0.02143002028887142,0.043144829372078586,1,Kei Nishikori,Jordan Thompson
22,-9.0,1380.0,-0.009821688997016742,-0.0606942535797832,-0.002187773165381768,-0.03616922409949497,-0.0068650792651541725,0.0014021698189309317,-0.33333333333333326,-0.03910806046615256,-0.03532134508476309,-0.04551934465996954,-0.02144032719025385,-0.04303430336464914,0,Dominic Thiem,Grigor Dimitrov
23,-6.0,2150.0,-0.040894791879368286,0.06948008829421748,-0.08325836182152346,0.005702870501780977,-0.12195197318349194,-0.030879369202190587,1.0,0.3160097316601028,0.059723027736852605,-0.06312358276643992,-0.07571334857354817,-0.11624910268171096,1,Milos Raonic,Rafael Nadal
24,-1.0,410.0,0.037194981584219966,0.08361400405673336,0.022610198592906916,0.06381451580633712,0.06467328665403249,0.0,-1.0,0.12611545882712927,0.00021107152304712662,0.19502997002997008,0.06754703814923804,0.12848780246036962,0,Stanislas Wawrinka,Kei Nishikori
25,-14.0,3415.0,0.008720809091450232,-0.008460084024003223,-0.020190824350846515,-0.00969732647865773,-0.05523842859347383,-0.036333432809276034,-1.0,0.1966974272710989,-0.05691215159287015,-0.1320995531079564,-0.03790391970921514,-0.06493575507213156,0,Milos Raonic,Grigor Dimitrov
26,-12.0,2870.0,-0.049612525888032,-0.07696921496025844,-0.04147661355690241,-0.06570999302919112,-0.012796011496060855,-0.013033159968057428,-1.0,-0.18503777138540597,-0.0753533612395677,-0.020187305691507285,-0.03577180886008846,-0.07850600452525197,0,Kei Nishikori,Grigor Dimitrov
27,-5.0,14.0,0.08315326582586713,0.019237284215612327,0.09400650324821158,0.06584959500208831,0.06687311468458429,0.04239477948583181,-1.0,0.01059675245220243,-0.07312345264784678,0.168968253968254,0.06232304319816695,0.1327227096866726,0,Dusan Lajovic,Rogerio Dutra Silva
28,-142.0,439.0,-0.07923822273219883,-0.09647313610728248,-0.2035429616440968,-0.15198745093753696,0.001823995237112852,0.0405461746925162,1.0,-0.1022157909693244,0.100953363801661,-0.31216931216931215,-0.039395196925312514,-0.1501634557004241,1,Renzo Olivo,Casper Ruud
29,-135.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Mikhail Youzhny,Saketh Myneni
30,-31.0,133.0,-0.054056975667170715,-0.0668425294656404,-0.0541159806607433,-0.07462973628293301,-0.04534390023420504,-0.032029012147970604,-1.0,-0.11320341015193958,0.22851040163540165,0.00221861471861462,-0.049675085163865124,-0.11997363651713805,0,Guillermo Garcia Lopez,Aljaz Bedene
31,-247.0,148.0,-0.16827852998065762,-0.06168831168831168,-0.16249999999999998,-0.1228239845261122,-0.16666666666666669,0.0,-1.0,-0.07910750507099391,0.1663286004056795,-0.3714285714285714,-0.1400865206630478,-0.2894906511927789,0,Ramkumar Ramanathan,Yuki Bhambri
32,-38.0,300.0,-0.03454677209245349,0.06170497302688249,0.03163811699995922,0.04122536336152938,0.0198276508024936,0.0,1.0,0.28171248477143923,-0.00856895668909019,-0.09391534391534401,0.02623795091452763,0.06105301416402298,1,Benoit Paire,Konstantin Kravchuk
33,-56.0,374.0,-0.03854401602556301,-0.0026590327514991463,0.115417496676613,0.02491906330766447,-0.05375359003163477,-0.06975876675128789,-1.0,0.11028252564764454,-0.06280602968117009,0.04674242424242425,-0.029717968903849312,-0.0288345267239703,0,Borna Coric,Hyeon Chung
34,-19.0,83.0,0.06608329544688529,-0.006415360296360584,0.039569029293785696,0.01743000655914906,0.017135857889413353,-0.0265234646099759,-1.0,-0.02526644125366051,-0.03505478282348411,0.06478411938938267,0.011704266941652774,0.03456586444856241,0,Damir Dzumhur,Dudi Sela
35,-245.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Steve Darcis,Nikola Mektic
36,-33.0,140.0,-0.10833772249426521,0.08148991715168186,0.13062651053497737,0.09079398614605161,0.03440714573742609,0.044973544973545,0.0,-0.018675583971883195,0.014675944981515893,0.06743626743626746,0.05351452799582873,0.1252011318834777,1,Yen Hsun Lu,Radu Albot
