,WRP2
314,0.37163362896189694
315,0.37940236870811905
316,0.4106893106893107
317,0.39506261774248996
318,0.3656634021465068
319,0.30955813223793405
320,0.385517634553333
321,0.40127176260809444
322,0.37448556048599546
323,0.37165232640576923
324,0.329697003389013
325,0.28235376877217816
326,0.4045299495074795
327,0.3491778058924438
328,0.32039287161173924
329,0.32898059124356854
330,0.2868663850736126
331,0.3628979647514717
332,0.4012769691035086
333,0.3411839279060631
334,
335,0.31485338328216944
336,0.3227530333364593
337,0.30635175801560066
338,0.38925839073669527
339,0.35057639622409836
340,0.31367947966923343
341,0.3433284616452504
342,0.3291295396150873
343,0.34682250523986524
344,
345,0.3188547401050531
346,0.34637742728018217
347,0.37953329123902285
348,0.36813574503970226
349,0.31948109297759125
350,0.3703645505865933
351,0.3518774836405008
352,0.3270273554494963
353,0.3475985131836758
354,0.2939859416641706
355,0.37436603022772286
356,0.38653673085859325
357,0.30774204244031833
358,0.2771607293824595
359,0.3669125972834914
360,0.36163896302915416
361,
362,0.30709965437788017
363,0.31433298240336893
364,0.3829102130511915
365,0.34985743118112467
366,0.3040530619223113
367,0.3072843720821662
368,0.3055127022729084
369,0.3112910481331534
370,
371,0.23264288454161874
372,0.33239404885185214
373,0.27440457541892344
374,0.3659732158143175
375,
376,0.2560274032659576
377,0.3700090337942596
378,0.4019820608069002
379,0.3566757839805533
380,0.34925112320333657
381,0.3197527575943725
382,0.3420772454411598
383,0.3808394503865142
384,0.28052853201684336
385,0.2944891571652135
386,0.36027306958105815
387,0.3570440754284298
388,
389,0.31580402095950133
390,0.3553491931462932
391,0.26088280060882796
392,0.3586940482046237
393,0.23958720612356477
394,0.34425527134838246
395,
396,0.359586543145137
397,0.35083921335922597
398,0.3696405382493652
399,0.23780220333376478
400,0.3314685142871154
401,0.37919543967445973
402,0.37046914160401
403,
404,0.38265419118961036
405,0.25960994912379876
406,0.35564297900684894
407,0.2904058174994136
408,0.35464271105085227
409,0.3849269403101385
410,0.4410940904915708
411,0.41944508035394845
412,0.4258407079646018
413,0.45901639344262296
414,0.29260499406080837
415,0.3468577214805834
416,0.36082474226804123
417,0.39276406124330293
418,0.34524381792423214
419,0.38923288363869446
420,0.35644657165974997
421,0.4694444444444444
422,0.40505136260422736
423,
424,0.32832706766917297
425,0.3131943263821689
426,0.38447132646084364
427,0.3486537154344556
428,0.36419051084929266
429,0.3780487804878049
430,0.4
431,0.3484314844210829
432,0.31649341850561363
433,0.2891085048432896
434,0.3124862651725214
435,0.4527781064403777
436,0.3723140260987192
437,0.3888698476493834
438,0.3486549707602339
439,0.4208281913898208
440,0.3437752230130175
441,0.352194338728276
442,0.30009573081808805
443,0.3590706281253613
444,0.4004801212655306
445,0.34567432440154244
446,0.329697003389013
447,0.4077488341054232
448,0.3143835155842309
449,0.301371467653812
450,0.30078164760059045
451,0.30447739539327845
452,0.31816807293780974
453,0.3628979647514717
454,0.3793200639522687
455,0.36723504405294355
456,0.28831469626988626
457,0.26495109904317854
458,0.43709150326797386
459,
460,0.3306281428040821
461,0.3962708546350265
462,0.3288418324110603
463,0.3496887044192752
464,0.3020505518981763
465,0.3772471234031958
466,0.354011695555937
467,0.3803108759308375
468,0.4012933058744827
469,0.3069046817941871
470,0.33852935435814957
471,0.4190110989642454
472,0.3572566641337641
473,0.32297353909649096
474,0.41902415281383854
475,0.305161731215003
476,0.3796209282480831
477,0.4169366084252405
478,0.35196226623468585
479,0.2704433475776178
480,0.3420162252956781
481,0.38962434625452547
482,
483,0.31119152814216294
484,0.335613112856341
485,0.340248448779482
486,0.370112563632071
487,
488,0.34739461568283697
489,0.3459275779071817
490,0.3304461319411486
491,0.2755960729312763
492,0.28861592806679515
493,0.2726846552331866
494,0.3869511715394016
495,0.35012950781466684
496,0.38176150963698424
497,0.35539042749710587
498,0.35878102906978526
499,0.4608607756871914
500,0.34120582475845634
501,0.384780821641985
502,
503,0.3182188065099458
504,0.3089802130898021
505,0.401046986721144
506,0.3658424908424909
507,0.3532526827204752
508,0.3395632242612123
509,0.3206787595552524
510,
511,
512,0.24409806295399517
513,0.33063383063169527
514,0.3220338983050847
515,0.37998572468129965
516,0.40625
517,
518,
519,0.28073406097654097
520,
521,
522,0.3559995294197674
523,0.3430835258873371
524,0.38497903654943594
525,0.34782251522813207
526,0.3620337005908603
527,0.41253874387983885
528,0.4080381818356435
529,0.34471054895397
530,0.3869109643411613
531,0.30848214285714287
532,0.36707692415676707
533,0.37092174447735043
534,0.309484274774263
535,0.4516587426210609
536,0.3486549707602339
537,0.24860836066588282
538,0.3769878374348954
539,0.3560395453327018
540,0.3337686086403868
541,
542,0.29101133671608703
543,0.3338125867632197
544,0.29075936774621425
545,0.39586842865877503
546,0.3496403119831404
547,0.31919700439712567
548,0.38754769364413066
549,0.3218272656716856
550,0.36744602254952824
551,0.352194338728276
552,0.4383346295925218
553,0.35668377818915453
554,0.36690718624850055
555,0.39199198385473005
556,0.32592892547229707
557,0.4092171337680884
558,0.3803707646218775
559,0.37381031793731895
560,0.30088546077163225
561,0.33165514648123195
562,
563,0.3806731423353041
564,0.3637978142076503
565,0.39044800179865374
566,0.3472306948559519
567,0.33842444803571153
568,0.39962518250296325
569,0.3670886075949367
570,0.3624706475858853
571,0.33118192929873735
572,0.3529810483444854
573,0.3736537356118644
574,0.33143526992961003
575,0.4125663069325041
576,0.3438143463389694
577,0.32158695801658027
578,0.3607682211457374
579,0.3144341777408638
580,0.2836717396923507
581,0.298606963795377
582,0.3291615791615792
583,0.3636930125374878
584,0.3625760649087221
585,0.3026515826602384
586,
587,
588,0.37453296161752697
589,0.3258206740103336
590,
591,0.30031194295900177
592,0.35851541105754386
593,0.35493592699229354
594,0.30434782608695654
595,0.29658605974395447
596,0.4425581395348837
597,0.3198230019085317
598,0.43567727545015716
599,0.347985861207795
600,0.3264260662137888
601,0.3310439560439561
602,0.36538252873147486
603,0.31750121168392204
604,0.298274080634278
605,0.22752762143006044
606,0.37727591036414565
607,0.3304461319411486
608,0.4675324675324675
609,0.3350847382619391
610,
611,0.2848258706467662
612,
613,0.23255813953488372
614,0.43388779249434983
615,0.3591094399146876
616,0.4516587426210609
617,0.32115317464560084
618,0.3419246156221327
619,0.36744602254952824
620,0.33784956921480724
621,0.35340969754279605
622,0.39430330059866125
623,0.32943367150137093
624,0.4020679944658184
625,0.39982263777340143
626,0.39803342446017276
627,0.3197864042987684
628,0.3392953128655792
629,0.32972532435769536
630,0.3791043383460271
631,0.31438811401773853
632,0.28925782311545123
633,0.22594076827804943
634,0.4225548188052439
635,0.36693278474297003
636,0.33848879619800365
637,0.31338545953027763
638,0.3177634444157403
639,0.3568764991868878
640,0.36187076240608
641,0.36269356499571137
642,0.3300890431215423
643,0.3929407680647526
644,0.29753234588138866
645,0.3419349457273627
646,0.3129416698942914
647,0.31558305937647424
648,0.37807895152730897
649,0.3777905270422433
650,0.3675764883106735
651,0.30186305725398055
652,0.41202473176481064
653,0.43571213489912675
654,0.35111532290111336
655,0.3142325735566006
656,0.33412328318479234
657,0.36557805659500575
658,0.35192910421384443
659,0.33397708601582565
660,0.3513287740602806
661,0.384631781025918
662,0.34645629744689377
663,0.34869876899226326
664,0.34536608351251474
665,0.40130793145056665
666,0.35297619047619044
667,0.4144639272615107
668,0.32463908033117284
669,0.3099120176213933
670,0.4005416332258115
671,0.3339159055362134
672,0.3868403215343904
673,0.3496403119831404
674,0.41559887559983094
675,0.382296649530609
676,0.2286868686868687
677,0.35445574134296076
678,0.36893203883495146
679,0.3464738956498527
680,0.3125654069767442
681,0.5172413793103449
682,0.40221469373896457
683,0.3001471233312759
684,0.3552088538653006
685,
686,0.3491348870056497
687,0.46078431372549017
688,0.274904266881983
689,0.387123745819398
690,0.3005257591255605
691,0.362663206552591
692,
693,0.3449255934260841
694,
695,
696,0.3337032339885859
697,0.28846153846153844
698,0.4077488341054232
699,0.2929854359732409
700,0.3808541376418764
701,0.3164937429047926
702,0.33628782815951896
703,0.3337997169482701
704,0.3716864437059243
705,0.28481614511615927
706,
707,0.3500678971064628
708,0.398882040695695
709,0.3331183416625496
710,0.34816391967147053
711,0.3438502472929575
712,0.31509694878962713
713,0.3247861157878685
714,0.3677647398069947
715,0.36794794244121626
716,0.27071154569147343
717,0.2799054373522459
718,0.4084657089317719
719,0.33925164633103844
720,0.33932660034674883
721,
722,0.33081841891529423
723,0.30497174976700836
724,0.3664339388349845
725,
726,0.3633110136227199
727,0.36727703976069803
728,
729,
730,0.33276774442268636
731,0.3240765074021443
732,
733,0.40408793227529544
734,0.3645673323092678
735,
736,
737,0.3569198178140093
738,0.3505551964605474
739,0.34251950705035017
740,0.370701832069519
741,0.3828105501423506
742,0.3617846947751898
743,0.3290288682348953
744,0.46437580981353166
745,0.35945648540834657
746,0.3790992120513658
747,
748,
749,0.3368191478243095
750,
751,0.4125609984984985
752,
753,0.37875770275106596
754,0.33047930381805374
755,0.3573557265007133
756,0.3284313725490196
757,
758,0.375180946960608
759,
760,
761,0.44242712841808207
762,
763,0.396533315159363
764,0.34826735217375004
765,0.3707502341515379
766,0.39410162853250164
767,0.4216621134570761
768,0.35770017850431707
769,0.4135250320754312
770,0.41058682500051713
771,0.4150991333501551
772,0.3197342624029394
773,0.35911152214578657
774,0.419042504649906
775,0.3257262333720134
776,0.35906115074458433
777,0.39549646550319056
778,0.3993384274929997
779,0.2658210486991999
780,0.36600637149240867
781,0.25025738341875065
782,0.32651250086371136
783,0.3162961772268705
784,0.38304014051669943
785,0.3695301005976882
786,0.3642143576014028
787,0.3844496558615152
788,0.41342083917625144
789,0.34141440152964214
790,0.33212711465487765
791,0.37347991787212853
792,0.304426504203351
793,0.3674168626416693
794,0.36736521343287476
795,0.33617826202095863
796,0.23200859291084855
797,0.37991572129169027
798,0.36428346711554077
799,0.35255289378161486
800,0.3476330644425905
801,0.3368191478243095
802,0.36826841426829016
803,0.3096332102218116
804,0.38891491503058323
805,0.3428494607101545
806,0.30116522649908356
807,0.2597399660825325
808,0.2776134743559838
809,0.3352253929278224
810,0.3517045852658959
811,0.3324500767457913
812,0.3783470246775125
813,0.4190110989642454
814,0.3519255547508712
815,0.30592778699970763
816,0.35878102906978526
817,0.3267942416935182
818,0.36687605689285563
819,0.39296333529460603
820,0.4174311338169767
821,0.3128112958987355
822,0.3750912481845296
823,0.33760267607686295
824,0.39966429759108346
825,0.3598387434376953
826,0.3111389621631849
827,0.42823640168121396
828,0.39427016645326507
829,0.3687771804683451
830,0.400100279950356
831,0.35870056057445643
832,0.3700857257652642
833,0.35736985553006
834,
835,0.33448523817863557
836,0.33443210791006717
837,0.3710125813047848
838,0.3263281911781841
839,0.3362786473814991
840,0.31704519234580636
841,0.3278068617165378
842,0.3565282152482116
843,0.39459389012936624
844,0.34522672910323604
845,0.3349284141997115
846,0.3702245311363839
847,0.42280333835689643
848,0.23598580154353152
849,0.292342162818022
850,
851,0.38827468078480226
852,0.31082769445269987
853,0.3393857017601686
854,0.3259050978042229
855,0.3224212108416517
856,
857,
858,0.2550074367450254
859,0.3187634609754655
860,0.3868324503714529
861,0.31816037735849056
862,0.36834259574879835
863,0.3121016321336742
864,0.32142857142857145
865,0.36027306958105815
866,0.3695301005976882
867,0.40337873931623935
868,0.32746624695823007
869,0.3299120671304879
870,0.4108356237593526
871,0.24035039328641064
872,0.33014574627207965
873,0.37037037037037035
874,0.4079867201347532
875,0.3561471897691777
876,0.42168674698795183
877,
878,0.4159631407482438
879,0.36422403734682673
880,0.3521750554902729
881,0.26732673267326734
882,0.31547504721662023
883,0.32817528208438373
884,0.2746751287837998
885,0.3067353991038202
886,0.27351485148514854
887,0.4026794742163802
888,0.36206299757701627
889,0.4494718376039456
890,0.3281027300893276
891,0.34173025453798866
892,0.3314239281283055
893,0.3919818795948829
894,0.32331608248996
895,0.3376980485964327
896,0.34811204634904275
897,0.3583878238928764
898,0.38823518984437616
899,0.3288232553014691
900,0.43301435406698563
901,
902,0.3595505617977528
903,
904,0.38461538461538464
905,0.4026730769384839
906,
907,0.3630952380952381
908,0.3697434967720575
909,
910,0.35547987361546685
911,0.3414323518014503
912,0.37755102040816324
913,0.3382352941176471
914,
915,0.2732919254658385
916,
917,
918,0.35134000668807097
919,0.3099120176213933
920,0.42997435712542986
921,0.3171524830661287
922,0.3836805555555556
923,0.32237364185686973
924,0.3322448006681932
925,0.3489302830169869
926,0.37722090950355436
927,0.35189705301312446
928,0.35099493264411774
929,0.3583753810575003
930,0.3090675053565521
931,0.41134328811300447
932,0.3657324436996393
933,0.3458333333333333
934,
935,0.2222222222222222
936,0.3472222222222222
937,0.36639908913330343
938,0.3461486149757755
939,0.34537383789856235
940,
941,
942,0.3761649289437977
943,0.28810074106684275
944,0.31788655177973113
945,0.35815012982480815
946,0.43076715302149876
947,0.4117264797873082
948,0.37082958675208877
949,0.3176995688784138
950,0.3456957737489814
951,0.3237752495936847
952,0.36555572508579004
953,0.3560816649947496
954,0.3154832331848552
955,0.3762947516561965
956,0.2732395068244125
957,0.3717842608199719
958,0.43902439024390244
959,0.3190574191623284
960,0.3248814677386106
961,0.3449418222815423
962,0.2742859528265345
963,0.34393123446561724
964,0.41575238652382357
965,0.32142857142857145
966,
967,0.4358465608465608
968,0.3008849557522124
969,0.32989090372991303
970,0.4157303370786517
971,0.32068081224004397
972,0.39296333529460603
973,0.38877454847518894
974,0.40636824244259906
975,0.34438541154602653
976,0.3570639403227011
977,0.39410162853250164
978,0.4148295671903881
979,0.41281987253636476
980,0.36251089350751886
981,0.35699319799966106
982,0.3311225527581899
983,0.349271529553174
984,0.37739748525152794
985,0.35370922096440427
986,0.3323746724511547
987,0.3295762619652259
988,0.24187466761686027
989,0.3729454297868299
990,0.3493712230006227
991,0.33449287202427325
992,0.34561161695245324
993,0.3995828247611622
994,0.317891372076435
995,0.3120936029090671
996,0.3620813771062059
997,0.3419246156221327
998,0.4728403824875214
999,0.38417435503933633
1000,0.33419629605929096
1001,0.32212011228960385
1002,0.3376569078494672
1003,0.32743815296810846
1004,0.3591036578991766
1005,0.4382850046390227
1006,0.3453078649946028
1007,0.3930502389908032
1008,0.3586289182256563
1009,0.36382824142073866
1010,0.3348643290816842
1011,0.4070998011975825
1012,0.3894545390167028
1013,0.2833741869590926
1014,0.34097737451955784
1015,0.32592892547229707
1016,0.39990570851294055
1017,0.2658659796172381
1018,0.3339159055362134
1019,0.3788004207232918
1020,0.3995014955134596
1021,0.35386409484491477
1022,0.34333336178594315
1023,0.31762749445676275
1024,0.3601419278533412
1025,0.3877480536880731
1026,0.28925782311545123
1027,0.4043069234013335
1028,0.33963427613856306
1029,0.3931008150898692
1030,0.4696949274059258
1031,0.352194338728276
1032,0.36359894307855967
1033,0.35834210583573767
1034,0.3760399724649399
1035,0.38997591526802555
1036,0.3805023858515281
1037,0.35340969754279605
1038,0.3691613101581593
1039,0.42704325891747963
1040,0.4628476000626337
1041,0.34034504339515037
1042,0.36381988090770195
1043,0.2863077916627201
1044,0.36024570681180784
1045,0.33915113198645275
1046,0.4069959115884066
1047,0.34255647766399716
1048,0.38877454847518894
1049,0.3384689958018102
1050,0.36269356499571137
1051,0.3452683780491628
1052,0.37739748525152794
1053,0.33722350688573094
1054,0.39331126862663507
1055,0.3559146376881577
1056,
1057,0.40929269014501335
1058,0.3439946111604083
1059,0.3103002638840347
1060,0.4062570168163218
1061,0.36363636363636365
1062,0.3313080051618228
1063,0.2862379137364374
1064,0.32598965603488855
1065,0.38205062681560176
1066,0.314712305934821
1067,0.3732329076153316
1068,0.319107024313611
1069,0.2969848928591477
1070,0.4039344251884131
1071,0.4001163562196612
1072,0.40001572433003124
1073,0.3060789691159159
1074,0.3318322248038057
1075,0.3928848847062798
1076,0.3681989052141469
1077,0.36680023324764865
1078,0.3472498226686552
1079,
1080,0.32255039549535186
1081,0.33441288864469093
1082,0.4079484003343429
1083,0.3562679195023644
1084,0.4403788559448936
1085,0.31699791966069674
1086,0.35445574134296076
1087,0.35880724901684297
1088,0.37555555555555553
1089,0.3577515595108108
1090,0.36893203883495146
1091,0.32001873171807393
1092,0.2901444328664598
1093,0.33603584726793384
1094,0.38886105603308735
1095,0.36721390022149547
1096,0.18181818181818182
1097,0.23504098360655737
1098,0.3638520544854745
1099,0.324371408045977
1100,0.3259859172017729
1101,0.3028495799908165
1102,0.33366129856948784
1103,0.3442741611610557
1104,0.31414042668249564
1105,
1106,
1107,0.3656634021465068
1108,0.3393910517153091
1109,0.35429143901961635
1110,0.3665032790848784
1111,0.3316979103340331
1112,0.3909056905436479
1113,0.3554689189782366
1114,0.352512402045251
1115,0.335702614379085
1116,0.4384423675900342
1117,0.3407648948945273
1118,0.33648787414916
1119,0.39408236979002126
1120,0.34535442177010667
1121,0.3657170919854138
1122,0.26851851851851855
1123,0.36363636363636365
1124,0.4
1125,0.3179437068788288
1126,0.30466283882048295
1127,0.3080456541011711
1128,0.31719218626598633
1129,0.4109568534608108
1130,0.3282828282828283
1131,0.3217096479938154
1132,0.35259489355989027
1133,
1134,0.3374531342887122
1135,
1136,0.3181818181818182
1137,0.32169350922020307
1138,0.3255434745328843
1139,0.37432862385523313
1140,0.29473684210526313
1141,0.3356804085674231
1142,0.38355648917703944
1143,0.35482821263956293
1144,0.41362980078963557
1145,
1146,0.3798886369226653
1147,0.25931239303332326
1148,0.347985861207795
1149,0.296
1150,0.33226065969428803
1151,0.3436545367075059
1152,0.3133108345021038
1153,0.385513482681579
1154,
1155,
1156,
1157,0.26671505736744605
1158,0.4186447431035316
1159,0.3591094399146876
1160,0.342320632798574
1161,0.3570430520577789
1162,0.3212719749805826
1163,0.36727703976069803
1164,
1165,0.3040790254140622
1166,0.3501266278906586
1167,0.3659491193517459
1168,
1169,0.3125593493832502
1170,0.37720437322352945
1171,
1172,0.444698070139033
1173,0.3240428910467515
1174,0.34689432595887404
1175,0.3504907149950945
1176,
1177,0.3029173724825898
1178,0.36860734467843315
1179,0.27351485148514854
1180,0.2955758962623951
1181,0.344987473030539
1182,0.2756549699161493
1183,
1184,
1185,0.35236212736212735
1186,0.34045826589431244
1187,0.38684897376576033
1188,0.38
1189,0.2909090909090909
1190,0.36550333677649266
1191,0.3505715983454748
1192,
1193,0.30866022352395805
1194,0.48
1195,0.4058644208557196
1196,0.39434256262735223
1197,0.18181818181818182
1198,0.3447963429682768
1199,0.3342047288938144
1200,0.3476877956887112
1201,0.3383653103205607
1202,0.32158695801658027
1203,0.35798037887659795
1204,0.2550074367450254
1205,0.30418782256677745
1206,0.36590197484349746
1207,0.36388875852586444
1208,0.3143283582089552
1209,0.3753390890890891
1210,0.3721246276646614
1211,0.36785639566937073
1212,0.373210772707491
1213,0.28843469591226323
1214,0.348724988155273
1215,
1216,0.31816037735849056
1217,0.34860705058325675
1218,0.35875915401086594
1219,0.36557805659500575
1220,0.33789030053529967
1221,0.35565996107389025
1222,0.3392857142857143
1223,0.35953303119415864
1224,0.2454573657366136
1225,0.3445367132867133
1226,0.3679195960555942
1227,
1228,0.2459016393442623
1229,0.3655742933874908
1230,0.35642640709991724
1231,0.25834920303169867
1232,0.37291277455022254
1233,0.43325119848229426
1234,0.36850042709287945
1235,0.41639518021159394
1236,0.3693413913868766
1237,0.31007022029438536
1238,0.36985630373642137
1239,0.38734778650738105
1240,0.3142106708737186
1241,0.32553612450493247
1242,0.3209855514774239
1243,0.39435052401955073
1244,0.3707502341515379
1245,0.48917120804498854
1246,0.380207925787486
1247,0.3419349457273627
1248,0.3727266017418597
1249,0.32770499927394653
1250,0.3525565744663602
1251,0.40359229195896806
1252,0.2981813455342123
1253,0.35411482794974114
1254,0.43171182707707956
1255,0.3585851877477118
1256,0.3845179226416833
1257,0.39119629060279226
1258,0.41279315912885134
1259,0.39296333529460603
1260,0.36770667530605494
1261,0.24427999651864518
1262,0.4232690690491208
1263,0.38691895714714397
1264,0.29537409493161704
1265,0.3261925364137918
1266,0.3492119246647412
1267,0.3268994702421907
1268,0.3365478020982322
1269,0.3291919191919192
1270,0.2937695220303916
1271,0.343052738336714
1272,0.25338491295938104
1273,0.33397708601582565
1274,0.29328151540427755
1275,0.3725371415482216
1276,0.413936393639364
1277,
1278,0.34661990727988845
1279,0.28134284016636957
1280,0.35386271226979193
1281,0.3825280454258535
1282,0.3234763725887089
1283,
1284,
1285,
1286,0.3004150786234509
1287,0.396425985241817
1288,0.35074027860721657
1289,0.35843993982098316
1290,0.37026710812479957
1291,0.3343548335876294
1292,0.3757516478977569
1293,0.3842484291466356
1294,0.3230871295886776
1295,0.39386277529605657
1296,0.3342156696457541
1297,0.28575650464118035
1298,0.32617524485340577
1299,0.3276993655815684
1300,0.3529810483444854
1301,0.36277432181417585
1302,0.5652173913043478
1303,0.3459036843075469
1304,0.4027777777777778
1305,0.2824146870237488
1306,
1307,0.3352647147730708
1308,0.38417435503933633
1309,0.3053571428571429
1310,0.3211424362636513
1311,0.35451336966995284
1312,0.3292041717815124
1313,0.3535944028877011
1314,
1315,0.36516354564252024
1316,0.34141843335893957
1317,0.3916780639248484
1318,0.3154970138561804
1319,0.3321071350973686
1320,0.4117264797873082
1321,0.34425527134838246
1322,0.31340656554640145
1323,0.34206031718829866
1324,0.39906906592906116
1325,0.27293405334642445
1326,0.3060150681071359
1327,0.3495673353915579
1328,0.26177446430334744
1329,0.37862518163031145
1330,0.39250545246209817
1331,0.2572553906681251
1332,0.3431762714284108
1333,0.3529810483444854
1334,0.3419349457273627
1335,0.37036867653622974
1336,0.2520938105818325
1337,0.3984260392183096
1338,0.3524968906255229
1339,0.32537345670878903
1340,0.39066283154977255
1341,0.32241690014420593
1342,0.34925112320333657
1343,0.27425787999418133
1344,0.38202864385411706
1345,0.3160806517729043
1346,0.3806627335934092
1347,0.2853268439408975
1348,0.36358051285021953
1349,0.3418794156690082
1350,0.3236184035237212
1351,0.33491575434772614
1352,0.3757516478977569
1353,0.3620215998022693
1354,0.342819627527062
