,WRP1
146,0.37340220170646815
147,0.3638286349049941
148,0.3967724542919395
149,
150,0.37131508837512567
151,0.4316546762589928
152,0.3127934867065302
153,
154,0.4052298109965636
155,0.3414574586683745
156,0.32061068702290074
157,
158,
159,0.3270513238255173
160,0.34899975179945397
161,
162,
163,0.3784101726772409
164,0.4205870958211872
165,0.46938775510204084
166,0.4095164721115709
167,0.3856629304043254
168,0.38325398242616576
169,0.33467879525411987
170,0.4427787019996582
171,0.3870036769623065
172,0.33757418638992626
173,0.3862791188225691
174,0.3532183984595246
175,0.34293216846144386
176,0.45311857679318945
177,0.44848812524759585
178,0.4559216694067317
179,0.47918644032436436
180,0.41336807623253724
181,0.3632589779957593
182,0.3845230485314389
183,0.36
184,0.34570772730068894
185,0.41438893306830415
186,0.3527691085585912
187,0.3184593256540366
188,0.3422309791376669
189,
190,
191,0.3154505896662453
192,0.35384615384615387
193,0.395059578312454
194,
195,0.3983548766157462
196,0.3399703251147718
197,0.25
198,0.3953313069908815
199,
200,0.25757575757575757
201,0.36557702075741444
202,
203,
204,0.3484848484848485
205,0.48214285714285715
206,0.3727103407680515
207,0.30727987429458214
208,0.32519586811123186
209,0.38830709758811127
210,0.30434782608695654
211,0.3714137467644936
212,0.2688677415790279
213,
214,0.35795279018170584
215,0.4030402818041347
216,0.2990119971771348
217,0.3606444630638179
218,0.37722406948622067
219,
220,0.2
221,
222,
223,
224,
225,0.3376698308352971
226,0.3026709647708957
227,0.32534520141504053
228,
229,0.35540686567092644
230,0.2546668570666971
231,
232,0.3957841630398573
233,0.39874417014572944
234,0.39805080876621945
235,0.38995458637467517
236,0.3048334107658105
237,0.3330633351267403
238,0.3276124303522608
239,
240,
241,0.32697662249560144
242,0.34732414242292664
243,0.44779202279202285
244,0.3989449167572508
245,
246,
247,0.358695652173913
248,0.3782937207165993
249,
250,
251,0.3311793384989266
252,
253,0.34907233843404056
254,
255,0.3782678370296046
256,0.3965693125919341
257,
258,0.3820151620108124
259,0.3732073601103584
260,0.32344903814074133
261,0.4440266963486419
262,0.338011066244888
263,0.3555245301822939
264,0.4345444281289307
265,0.46765001310246923
266,0.3322598037724959
267,0.30104285350634663
268,0.4028769315946462
269,0.33040859052079136
270,0.3290042166038244
271,0.3328029497313462
272,0.3835066558273504
273,
274,0.33783783783783783
275,0.4134520556582267
276,
277,
278,0.37043982295544076
279,0.3982859779871305
280,0.404096892705012
281,0.3984997744416119
282,0.3298167889311984
283,0.3359561025689224
284,0.3160112359550562
285,0.39637414783384195
286,0.3994396072837417
287,0.2861580746489283
288,0.40619620514417726
289,0.33374481172185616
290,0.3884011375686879
291,0.3309013999118166
292,0.35995123938685997
293,0.4234834479424022
294,
295,0.5714285714285714
296,0.3099685276409414
297,0.339794412918807
298,0.3671570365118752
299,0.30280217778260465
300,0.4649122807017544
301,
302,0.3374378109452736
303,
304,0.33318840579710146
305,0.32018053774602595
306,
307,0.38593914176438454
308,0.4086205757999495
309,0.45638923917612445
310,
311,0.3369638635596082
312,0.40943024132730016
313,0.3866918567449388
314,0.40410595230807106
315,0.3858513980999021
316,0.35413534094956667
317,0.4681001475119505
318,0.38483636254517983
319,0.3322492564603364
320,0.28567592226646993
321,0.369050719496619
322,0.37287104428101636
323,0.425106809835466
324,0.37627098406952414
325,0.39920747826160297
326,0.3696451817520929
327,0.35437518908738935
328,0.3292607701261301
329,0.3456072351421189
330,0.34433285448967776
331,0.36730507133374835
332,0.36666666666666664
333,0.37561232507983217
334,0.41333303456710996
335,0.4050511862627511
336,0.3361710435509062
337,0.34952868791985847
338,0.38098901535061974
339,0.33806968440804197
340,0.4018231906685221
341,0.352469473777663
342,0.4044182592154459
343,0.37681432098392065
344,0.28810328911954924
345,0.29544864357983713
346,0.2678455318209416
347,0.3694769683149174
348,0.3926071629885484
349,0.3466433858585217
350,0.34669125866308964
351,
352,0.35313959522573946
353,
354,0.44072420634920634
355,0.3922797967044367
356,0.3663681886363093
357,0.3291733638821464
358,
359,0.3050392558457075
360,0.35829562594268477
361,0.3181810159200819
362,0.34470531997248977
363,0.3582631044807432
364,
365,
366,0.34914191688360663
367,
368,0.3724016652311226
369,0.3522856860121011
370,0.3259650133215735
371,0.3956043956043956
372,0.31720815563943705
373,0.3611343366778149
374,0.34204325530101815
375,0.3786263987676725
376,0.3714793342850953
377,0.3811476705618343
378,0.34353608641175437
379,0.32364260250772353
380,0.37260777797475725
381,0.3931906264285383
382,0.478046811945117
383,0.3368894403001824
384,0.3357142857142857
385,0.3206164604737072
386,0.3527691085585912
387,0.4137732139436069
388,0.39506155734417003
389,0.30540628167715794
390,
391,0.3677067669172932
392,0.311657529816369
393,0.29608435704482267
394,
395,0.32523065454390454
396,0.37837535936800554
397,0.328125
398,0.4404108937906237
399,
400,0.35407212334523186
401,0.37920369829637013
402,0.34232452913192174
403,0.3581803117442878
